ID,Date,Time,zzPrice,zzChange,zzVolume,zzDelta,zzBars,zzAvgSz,zzTrades,zzSlope,zzWave,zzVolBar,zzVolPrice,zzRetrPer,zzDur
@NQ#_ZIG,1/13/2016,20:43:57,4189.75,13.75,1123,0,13,0,0,60.7,2,55,0,144.74,1619
@NQ#_ZIG,1/13/2016,20:53:57,4180,-9.75,443,0,5,0,0,-73.1,3,12,0,70.91,600
@NQ#_ZIG,1/13/2016,20:53:58,4183.75,3.75,0,0,1,0,0,81,a,0,0,38.46,1
@NQ#_ZIG,1/13/2016,20:54:56,4179.75,-4,44,0,1,0,0,-81.6,b,44,0,106.67,58
@NQ#_ZIG,1/13/2016,21:23:58,4193.75,14,882,0,7,0,0,73.5,a,310,0,350,1742
@NQ#_ZIG,1/13/2016,22:38:57,4168,-25.75,2527,0,17,0,0,-68.6,b,252,0,183.93,4499
@NQ#_ZIG,1/13/2016,22:50:57,4179,11,443,0,5,0,0,74.9,c,16,0,42.72,720
@NQ#_ZIG,1/13/2016,22:55:58,4173,-6,92,0,3,0,0,-73.5,1,23,0,54.55,301
@NQ#_ZIG,1/13/2016,23:37:57,4193.25,20.25,2331,0,17,0,0,63.5,2,310,0,337.5,2519
@NQ#_ZIG,1/13/2016,23:42:57,4186.25,-7,434,0,3,0,0,-75.7,3,125,0,34.57,300
@NQ#_ZIG,1/13/2016,23:44:58,4190.25,4,77,0,1,0,0,81.6,a,77,0,57.14,121
@NQ#_ZIG,1/13/2016,23:46:57,4186,-4.25,65,0,1,0,0,-82,b,65,0,106.25,119
@NQ#_ZIG,1/14/2016,0:02:58,4201,15,506,0,8,0,0,72.4,a,0,0,352.94,961
@NQ#_ZIG,1/14/2016,0:02:59,4195.25,-5.75,0,0,2,0,0,-78.3,1,0,0,38.33,1
@NQ#_ZIG,1/14/2016,0:05:57,4202.5,7.25,431,0,3,0,0,76.2,2,153,0,126.09,178
@NQ#_ZIG,1/14/2016,0:16:57,4195.75,-6.75,515,0,4,0,0,-70.6,3,233,0,93.1,660
@NQ#_ZIG,1/14/2016,0:18:57,4201.5,5.75,35,0,1,0,0,84.1,a,35,0,85.19,120
@NQ#_ZIG,1/14/2016,0:29:57,4194.5,-7,201,0,4,0,0,-71.2,b,71,0,121.74,660
@NQ#_ZIG,1/14/2016,0:43:58,4205,10.5,365,0,5,0,0,74.2,a,162,0,150,841
@NQ#_ZIG,1/14/2016,0:47:57,4200.5,-4.5,188,0,1,0,0,-82.5,1,188,0,42.86,239
@NQ#_ZIG,1/14/2016,0:47:58,4204.5,4,0,0,1,0,0,81.6,a,0,0,88.89,1
@NQ#_ZIG,1/14/2016,1:00:57,4200.5,-4,301,0,1,0,0,-81.6,1,301,0,100,779
@NQ#_ZIG,1/14/2016,1:04:58,4205.5,5,347,0,1,0,0,83.2,2,347,0,125,241
@NQ#_ZIG,1/14/2016,1:10:57,4196.25,-9.25,372,0,4,0,0,-75.6,1,133,0,185,359
@NQ#_ZIG,1/14/2016,1:21:58,4213,16.75,787,0,9,0,0,72.3,2,0,0,181.08,661
@NQ#_ZIG,1/14/2016,1:31:57,4201,-12,1177,0,6,0,0,-73.5,3,95,0,71.64,599
@NQ#_ZIG,1/14/2016,1:31:58,4208.75,7.75,0,0,3,0,0,77,a,0,0,64.58,1
@NQ#_ZIG,1/14/2016,1:31:59,4201.25,-7.5,0,0,3,0,0,-76.6,1,0,0,96.77,1
@NQ#_ZIG,1/14/2016,1:32:58,4208,6.75,229,0,3,0,0,75.2,a,0,0,90,59
@NQ#_ZIG,1/14/2016,1:33:57,4203.75,-4.25,110,0,1,0,0,-82,1,110,0,62.96,59
@NQ#_ZIG,1/14/2016,1:33:58,4208.75,5,0,0,1,0,0,83.2,2,0,0,117.65,1
@NQ#_ZIG,1/14/2016,1:33:59,4204.5,-4.25,0,0,1,0,0,-82,3,0,0,85,1
@NQ#_ZIG,1/14/2016,1:34:58,4209.75,5.25,61,0,2,0,0,77.2,4,0,0,123.53,59
@NQ#_ZIG,1/14/2016,1:41:58,4202.5,-7.25,592,0,3,0,0,-76.2,1,197,0,138.1,420
@NQ#_ZIG,1/14/2016,1:46:58,4212.25,9.75,474,0,5,0,0,73.1,2,301,0,134.48,300
@NQ#_ZIG,1/14/2016,1:46:58,4207.5,-4.75,0,0,1,0,0,-82.9,3,0,0,48.72,0
@NQ#_ZIG,1/14/2016,1:57:58,4214.75,7.25,654,0,6,0,0,63.8,4,232,0,152.63,660
@NQ#_ZIG,1/14/2016,2:03:57,4203.75,-11,689,0,5,0,0,-74.9,1,255,0,151.72,359
@NQ#_ZIG,1/14/2016,2:03:58,4207.75,4,0,0,1,0,0,81.6,a,0,0,36.36,1
@NQ#_ZIG,1/14/2016,2:05:57,4203.25,-4.5,326,0,1,0,0,-82.5,b,326,0,112.5,119
@NQ#_ZIG,1/14/2016,2:07:58,4208.75,5.5,265,0,1,0,0,83.8,a,265,0,122.22,121
@NQ#_ZIG,1/14/2016,2:08:57,4204.25,-4.5,134,0,1,0,0,-82.5,1,134,0,81.82,59
@NQ#_ZIG,1/14/2016,2:12:57,4212.5,8.25,394,0,4,0,0,73.9,2,89,0,183.33,240
@NQ#_ZIG,1/14/2016,2:21:57,4195.25,-17.25,1349,0,10,0,0,-71,1,316,0,209.09,540
@NQ#_ZIG,1/14/2016,2:25:58,4206.5,11.25,479,0,8,0,0,67.1,a,0,0,65.22,241
@NQ#_ZIG,1/14/2016,2:25:59,4201.25,-5.25,0,0,2,0,0,-77.2,1,0,0,46.67,1
@NQ#_ZIG,1/14/2016,2:25:59,4206,4.75,149,0,1,0,0,82.9,a,149,0,90.48,0
@NQ#_ZIG,1/14/2016,2:30:57,4198.25,-7.75,426,0,5,0,0,-69,b,250,0,163.16,298
@NQ#_ZIG,1/14/2016,2:30:58,4203.25,5,0,0,2,0,0,76.6,c,0,0,64.52,1
@NQ#_ZIG,1/14/2016,2:30:58,4198.5,-4.75,0,0,1,0,0,-82.9,1,0,0,95,0
@NQ#_ZIG,1/14/2016,2:36:57,4206.25,7.75,498,0,5,0,0,69,2,172,0,163.16,359
@NQ#_ZIG,1/14/2016,2:39:57,4201.75,-4.5,139,0,1,0,0,-82.5,3,139,0,58.06,180
@NQ#_ZIG,1/14/2016,2:39:57,4209,7.25,0,0,2,0,0,80.7,4,0,0,161.11,0
@NQ#_ZIG,1/14/2016,2:39:59,4204,-5,0,0,3,0,0,-70.4,5,0,0,68.97,2
@NQ#_ZIG,1/14/2016,2:41:57,4210.75,6.75,234,0,3,0,0,75.2,6,137,0,135,118
@NQ#_ZIG,1/14/2016,2:48:57,4193.5,-17.25,612,0,10,0,0,-71,1,95,0,255.56,420
@NQ#_ZIG,1/14/2016,2:48:58,4197.25,3.75,0,0,1,0,0,81,a,0,0,21.74,1
@NQ#_ZIG,1/14/2016,2:55:57,4182.75,-14.5,1215,0,8,0,0,-71.9,b,368,0,386.67,419
@NQ#_ZIG,1/14/2016,2:55:58,4188.25,5.5,0,0,2,0,0,77.8,c,0,0,37.93,1
@NQ#_ZIG,1/14/2016,2:58:57,4181.25,-7,704,0,3,0,0,-75.7,d,268,0,127.27,179
@NQ#_ZIG,1/14/2016,2:58:58,4187.25,6,0,0,2,0,0,78.8,e,0,0,85.71,1
@NQ#_ZIG,1/14/2016,2:58:59,4183,-4.25,0,0,1,0,0,-82,1,0,0,70.83,1
@NQ#_ZIG,1/14/2016,3:00:57,4187,4,230,0,1,0,0,81.6,a,230,0,94.12,118
@NQ#_ZIG,1/14/2016,3:02:58,4174.5,-12.5,289,0,6,0,0,-74.1,b,155,0,312.5,121
@NQ#_ZIG,1/14/2016,3:03:58,4179.25,4.75,296,0,3,0,0,69.4,c,0,0,38,60
@NQ#_ZIG,1/14/2016,3:04:56,4175.5,-3.75,190,0,1,0,0,-81,1,190,0,78.95,58
@NQ#_ZIG,1/14/2016,3:07:58,4179.75,4.25,259,0,1,0,0,82,2,259,0,113.33,182
@NQ#_ZIG,1/14/2016,3:09:57,4167.75,-12,470,0,6,0,0,-73.5,1,198,0,282.35,119
@NQ#_ZIG,1/14/2016,3:09:58,4172.25,4.5,0,0,1,0,0,82.5,a,0,0,37.5,1
@NQ#_ZIG,1/14/2016,3:11:57,4167.75,-4.5,548,0,1,0,0,-82.5,1,548,0,100,119
@NQ#_ZIG,1/14/2016,3:11:58,4177,9.25,0,0,4,0,0,75.6,2,0,0,205.56,1
@NQ#_ZIG,1/14/2016,3:11:58,4170,-7,0,0,2,0,0,-80.4,3,0,0,75.68,0
@NQ#_ZIG,1/14/2016,3:12:57,4179,9,241,0,5,0,0,71.7,4,0,0,128.57,59
@NQ#_ZIG,1/14/2016,3:13:58,4175,-4,98,0,2,0,0,-73.5,5,98,0,44.44,61
@NQ#_ZIG,1/14/2016,3:14:57,4180.5,5.5,95,0,1,0,0,83.8,6,95,0,137.5,59
@NQ#_ZIG,1/14/2016,3:20:57,4170.5,-10,796,0,6,0,0,-70.4,1,462,0,181.82,360
@NQ#_ZIG,1/14/2016,3:20:58,4178.5,8,0,0,3,0,0,77.4,a,0,0,80,1
@NQ#_ZIG,1/14/2016,3:21:58,4172.75,-5.75,114,0,2,0,0,-78.3,1,114,0,71.88,60
@NQ#_ZIG,1/14/2016,3:22:58,4182.5,9.75,231,0,5,0,0,73.1,2,0,0,169.57,60
@NQ#_ZIG,1/14/2016,3:28:57,4169,-13.5,1272,0,7,0,0,-72.9,1,322,0,138.46,359
@NQ#_ZIG,1/14/2016,3:31:58,4175.25,6.25,238,0,4,0,0,69.2,a,155,0,46.3,181
@NQ#_ZIG,1/14/2016,3:32:58,4170.5,-4.75,84,0,1,0,0,-82.9,1,84,0,76,60
@NQ#_ZIG,1/14/2016,3:33:58,4180,9.5,51,0,4,0,0,76,2,0,0,200,60
@NQ#_ZIG,1/14/2016,3:33:59,4175.5,-4.5,0,0,1,0,0,-82.5,3,0,0,47.37,1
@NQ#_ZIG,1/14/2016,3:34:58,4184,8.5,112,0,4,0,0,74.4,4,0,0,188.89,59
@NQ#_ZIG,1/14/2016,3:37:58,4179.25,-4.75,399,0,1,0,0,-82.9,5,399,0,55.88,180
@NQ#_ZIG,1/14/2016,3:40:58,4190.75,11.5,371,0,5,0,0,75.5,6,0,0,242.11,180
@NQ#_ZIG,1/14/2016,3:45:57,4178,-12.75,600,0,8,0,0,-69.6,1,204,0,110.87,299
@NQ#_ZIG,1/14/2016,3:45:58,4182.5,4.5,0,0,1,0,0,82.5,a,0,0,35.29,1
@NQ#_ZIG,1/14/2016,3:48:57,4176.5,-6,705,0,4,0,0,-68.4,b,297,0,133.33,179
@NQ#_ZIG,1/14/2016,3:48:58,4180.75,4.25,0,0,1,0,0,82,c,0,0,70.83,1
@NQ#_ZIG,1/14/2016,3:51:57,4175.5,-5.25,489,0,2,0,0,-77.2,d,226,0,123.53,179
@NQ#_ZIG,1/14/2016,3:52:57,4180.5,5,61,0,1,0,0,83.2,e,61,0,95.24,60
@NQ#_ZIG,1/14/2016,3:55:58,4175,-5.5,215,0,3,0,0,-72,f,155,0,110,181
@NQ#_ZIG,1/14/2016,3:59:58,4184,9,364,0,4,0,0,75.2,a,0,0,163.64,240
@NQ#_ZIG,1/14/2016,4:01:57,4179.25,-4.75,222,0,1,0,0,-82.9,1,222,0,52.78,119
@NQ#_ZIG,1/14/2016,4:01:58,4185.25,6,0,0,2,0,0,78.8,2,0,0,126.32,1
@NQ#_ZIG,1/14/2016,4:02:57,4180.75,-4.5,129,0,1,0,0,-82.5,3,129,0,75,59
@NQ#_ZIG,1/14/2016,4:04:58,4188.5,7.75,220,0,3,0,0,77,4,0,0,172.22,121
@NQ#_ZIG,1/14/2016,4:13:57,4175.25,-13.25,839,0,7,0,0,-72.6,1,363,0,170.97,539
@NQ#_ZIG,1/14/2016,4:15:57,4179,3.75,52,0,1,0,0,81,a,52,0,28.3,120
@NQ#_ZIG,1/14/2016,4:19:58,4170.5,-8.5,357,0,4,0,0,-74.4,b,184,0,226.67,241
@NQ#_ZIG,1/14/2016,4:21:58,4174.75,4.25,196,0,1,0,0,82,c,196,0,50,120
@NQ#_ZIG,1/14/2016,4:25:57,4170.25,-4.5,564,0,1,0,0,-82.5,d,564,0,105.88,239
@NQ#_ZIG,1/14/2016,4:29:57,4176.75,6.5,301,0,2,0,0,79.6,a,176,0,144.44,240
@NQ#_ZIG,1/14/2016,4:34:57,4164.5,-12.25,601,0,6,0,0,-73.8,b,207,0,188.46,300
@NQ#_ZIG,1/14/2016,4:34:58,4169.5,5,0,0,1,0,0,83.2,c,0,0,40.82,1
@NQ#_ZIG,1/14/2016,4:35:58,4165.5,-4,115,0,1,0,0,-81.6,1,115,0,80,60
@NQ#_ZIG,1/14/2016,4:39:57,4170.25,4.75,177,0,2,0,0,76,2,122,0,118.75,239
@NQ#_ZIG,1/14/2016,4:41:57,4166.25,-4,188,0,1,0,0,-81.6,3,188,0,84.21,120
@NQ#_ZIG,1/14/2016,4:42:58,4170.5,4.25,50,0,1,0,0,82,4,50,0,106.25,61
@NQ#_ZIG,1/14/2016,4:44:57,4164.5,-6,208,0,2,0,0,-78.8,1,208,0,141.18,119
@NQ#_ZIG,1/14/2016,4:52:57,4176,11.5,582,0,5,0,0,75.5,2,77,0,191.67,480
@NQ#_ZIG,1/14/2016,5:01:57,4167.25,-8.75,497,0,5,0,0,-71.2,3,130,0,76.09,540
@NQ#_ZIG,1/14/2016,5:02:57,4171.75,4.5,47,0,1,0,0,82.5,a,47,0,51.43,60
@NQ#_ZIG,1/14/2016,5:06:57,4161,-10.75,487,0,5,0,0,-74.6,b,105,0,238.89,240
@NQ#_ZIG,1/14/2016,5:07:58,4165.5,4.5,167,0,2,0,0,75.2,c,167,0,41.86,61
@NQ#_ZIG,1/14/2016,5:14:57,4155,-10.5,773,0,8,0,0,-65.6,d,214,0,233.33,419
@NQ#_ZIG,1/14/2016,5:17:57,4162,7,339,0,4,0,0,71.2,e,167,0,66.67,180
@NQ#_ZIG,1/14/2016,5:22:58,4152,-10,770,0,4,0,0,-76.6,f,325,0,142.86,301
@NQ#_ZIG,1/14/2016,5:28:58,4163.75,11.75,815,0,7,0,0,70.5,a,116,0,117.5,360
@NQ#_ZIG,1/14/2016,5:31:57,4157.75,-6,175,0,2,0,0,-78.8,1,84,0,51.06,179
@NQ#_ZIG,1/14/2016,5:37:58,4163.5,5.75,489,0,2,0,0,78.3,a,398,0,95.83,361
@NQ#_ZIG,1/14/2016,5:42:57,4155.25,-8.25,362,0,3,0,0,-77.8,b,290,0,143.48,299
@NQ#_ZIG,1/14/2016,5:43:58,4162.75,7.5,123,0,3,0,0,76.6,c,0,0,90.91,61
@NQ#_ZIG,1/14/2016,5:44:57,4157.25,-5.5,102,0,2,0,0,-77.8,1,102,0,73.33,59
@NQ#_ZIG,1/14/2016,5:44:58,4161.75,4.5,0,0,1,0,0,82.5,a,0,0,81.82,1
@NQ#_ZIG,1/14/2016,5:49:57,4155.5,-6.25,632,0,2,0,0,-79.2,b,507,0,138.89,299
@NQ#_ZIG,1/14/2016,5:51:58,4167.5,12,267,0,8,0,0,68.4,a,0,0,192,121
@NQ#_ZIG,1/14/2016,5:51:59,4163,-4.5,0,0,1,0,0,-82.5,1,0,0,37.5,1
@NQ#_ZIG,1/14/2016,5:53:58,4169.25,6.25,259,0,2,0,0,79.2,2,107,0,138.89,119
@NQ#_ZIG,1/14/2016,5:58:57,4159.25,-10,533,0,5,0,0,-73.5,1,145,0,160,299
@NQ#_ZIG,1/14/2016,6:00:57,4168.5,9.25,162,0,4,0,0,75.6,a,90,0,92.5,120
@NQ#_ZIG,1/14/2016,6:03:57,4163,-5.5,423,0,5,0,0,-61.6,1,149,0,59.46,180
@NQ#_ZIG,1/14/2016,6:03:58,4169.75,6.75,0,0,2,0,0,80,2,0,0,122.73,1
@NQ#_ZIG,1/14/2016,6:04:57,4165,-4.75,186,0,1,0,0,-82.9,3,186,0,70.37,59
@NQ#_ZIG,1/14/2016,6:07:58,4172.25,7.25,357,0,3,0,0,76.2,4,248,0,152.63,181
@NQ#_ZIG,1/14/2016,6:08:59,4163.75,-8.5,265,0,4,0,0,-74.4,1,0,0,117.24,61
@NQ#_ZIG,1/14/2016,6:16:58,4174.25,10.5,1062,0,5,0,0,74.2,2,146,0,123.53,479
@NQ#_ZIG,1/14/2016,6:24:57,4164.25,-10,770,0,4,0,0,-76.6,3,451,0,95.24,479
@NQ#_ZIG,1/14/2016,6:28:58,4172.25,8,422,0,3,0,0,77.4,a,278,0,80,241
@NQ#_ZIG,1/14/2016,6:31:58,4167.75,-4.5,368,0,1,0,0,-82.5,1,368,0,56.25,180
@NQ#_ZIG,1/14/2016,6:41:58,4187.25,19.5,2263,0,11,0,0,71.5,2,136,0,433.33,600
@NQ#_ZIG,1/14/2016,6:45:58,4179,-8.25,284,0,3,0,0,-77.8,3,192,0,42.31,240
@NQ#_ZIG,1/14/2016,6:50:58,4185.25,6.25,282,0,4,0,0,69.2,a,0,0,75.76,300
@NQ#_ZIG,1/14/2016,6:51:56,4181.5,-3.75,82,0,1,0,0,-81,1,82,0,60,58
@NQ#_ZIG,1/14/2016,6:53:57,4185.5,4,238,0,1,0,0,81.6,2,238,0,106.67,121
@NQ#_ZIG,1/14/2016,6:55:57,4181.25,-4.25,446,0,1,0,0,-82,1,446,0,106.25,120
@NQ#_ZIG,1/14/2016,7:00:58,4190.5,9.25,732,0,4,0,0,75.6,2,379,0,217.65,301
@NQ#_ZIG,1/14/2016,7:13:57,4175.5,-15,1889,0,8,0,0,-72.4,1,684,0,162.16,779
@NQ#_ZIG,1/14/2016,7:27:57,4188,12.5,1903,0,8,0,0,69.2,a,155,0,83.33,840
@NQ#_ZIG,1/14/2016,7:28:57,4183.5,-4.5,176,0,2,0,0,-75.2,1,176,0,36,60
@NQ#_ZIG,1/14/2016,7:30:58,4187.75,4.25,244,0,2,0,0,74.4,a,74,0,94.44,121
@NQ#_ZIG,1/14/2016,7:32:57,4182.25,-5.5,221,0,1,0,0,-83.8,b,221,0,129.41,119
@NQ#_ZIG,1/14/2016,7:33:58,4191.5,9.25,214,0,4,0,0,75.6,a,0,0,168.18,61
@NQ#_ZIG,1/14/2016,7:34:57,4187,-4.5,247,0,1,0,0,-82.5,1,247,0,48.65,59
@NQ#_ZIG,1/14/2016,7:35:58,4192.25,5.25,205,0,1,0,0,83.5,2,205,0,116.67,61
@NQ#_ZIG,1/14/2016,7:37:58,4186.5,-5.75,266,0,1,0,0,-84.1,1,266,0,109.52,120
@NQ#_ZIG,1/14/2016,7:42:58,4195.75,9.25,1267,0,6,0,0,68.9,2,609,0,160.87,300
@NQ#_ZIG,1/14/2016,7:47:57,4187.5,-8.25,1177,0,4,0,0,-73.9,3,256,0,89.19,299
@NQ#_ZIG,1/14/2016,7:48:58,4194.25,6.75,92,0,3,0,0,75.2,a,0,0,81.82,61
@NQ#_ZIG,1/14/2016,7:49:57,4190.25,-4,173,0,1,0,0,-81.6,1,173,0,59.26,59
@NQ#_ZIG,1/14/2016,7:51:58,4195,4.75,326,0,1,0,0,82.9,2,326,0,118.75,121
@NQ#_ZIG,1/14/2016,7:51:58,4189.5,-5.5,0,0,1,0,0,-83.8,1,0,0,115.79,0
@NQ#_ZIG,1/14/2016,7:59:58,4197.5,8,1520,0,5,0,0,69.6,2,0,0,145.45,480
@NQ#_ZIG,1/14/2016,8:01:57,4192.75,-4.75,333,0,1,0,0,-82.9,3,333,0,59.38,119
@NQ#_ZIG,1/14/2016,8:06:58,4199.25,6.5,892,0,2,0,0,79.6,4,746,0,136.84,301
@NQ#_ZIG,1/14/2016,8:14:58,4192.5,-6.75,1999,0,2,0,0,-80,1,1288,0,103.85,480
@NQ#_ZIG,1/14/2016,8:22:57,4203,10.5,2352,0,6,0,0,71.2,2,418,0,155.56,479
@NQ#_ZIG,1/14/2016,8:30:57,4190,-13,3420,0,10,0,0,-65.4,1,710,0,123.81,480
@NQ#_ZIG,1/14/2016,8:30:58,4196,6,0,0,2,0,0,78.8,a,0,0,46.15,1
@NQ#_ZIG,1/14/2016,8:30:59,4189,-7,0,0,3,0,0,-75.7,b,0,0,116.67,1
@NQ#_ZIG,1/14/2016,8:31:58,4195,6,3929,0,2,0,0,78.8,c,0,0,85.71,59
@NQ#_ZIG,1/14/2016,8:32:57,4184,-11,1807,0,5,0,0,-74.9,d,1807,0,183.33,59
@NQ#_ZIG,1/14/2016,8:32:58,4188.5,4.5,0,0,1,0,0,82.5,e,0,0,40.91,1
@NQ#_ZIG,1/14/2016,8:32:59,4183,-5.5,0,0,2,0,0,-77.8,f,0,0,122.22,1
@NQ#_ZIG,1/14/2016,8:33:58,4190,7,1548,0,3,0,0,75.7,a,0,0,127.27,59
@NQ#_ZIG,1/14/2016,8:35:57,4182.25,-7.75,3741,0,3,0,0,-77,b,3741,0,110.71,119
@NQ#_ZIG,1/14/2016,8:35:58,4186.75,4.5,0,0,1,0,0,82.5,c,0,0,58.06,1
@NQ#_ZIG,1/14/2016,8:37:57,4177.25,-9.5,3516,0,5,0,0,-72.6,d,1524,0,211.11,119
@NQ#_ZIG,1/14/2016,8:37:57,4183.5,6.25,0,0,2,0,0,79.2,e,0,0,65.79,0
@NQ#_ZIG,1/14/2016,8:40:57,4166.5,-17,6231,0,11,0,0,-69,f,1951,0,272,180
@NQ#_ZIG,1/14/2016,8:40:58,4170.25,3.75,0,0,1,0,0,81,g,0,0,22.06,1
@NQ#_ZIG,1/14/2016,8:41:57,4157.75,-12.5,3809,0,7,0,0,-71.6,h,3809,0,333.33,59
@NQ#_ZIG,1/14/2016,8:41:58,4162.75,5,0,0,2,0,0,76.6,i,0,0,40,1
@NQ#_ZIG,1/14/2016,8:42:57,4158,-4.75,2227,0,1,0,0,-82.9,1,2227,0,95,59
@NQ#_ZIG,1/14/2016,8:43:58,4175.25,17.25,2536,0,11,0,0,69.2,2,0,0,363.16,61
@NQ#_ZIG,1/14/2016,8:43:59,4169.25,-6,0,0,2,0,0,-78.8,3,0,0,34.78,1
@NQ#_ZIG,1/14/2016,8:44:57,4177.5,8.25,2792,0,3,0,0,77.8,4,0,0,137.5,58
@NQ#_ZIG,1/14/2016,8:44:59,4172.75,-4.75,0,0,3,0,0,-69.4,5,0,0,57.58,2
@NQ#_ZIG,1/14/2016,8:45:58,4180,7.25,1632,0,3,0,0,76.2,6,0,0,152.63,59
@NQ#_ZIG,1/14/2016,8:45:59,4171.25,-8.75,0,0,4,0,0,-74.8,1,0,0,120.69,1
@NQ#_ZIG,1/14/2016,8:46:58,4181.5,10.25,1674,0,5,0,0,73.8,2,0,0,117.14,59
@NQ#_ZIG,1/14/2016,8:46:59,4174.25,-7.25,0,0,3,0,0,-76.2,3,0,0,70.73,1
@NQ#_ZIG,1/14/2016,8:46:59,4180.5,6.25,1617,0,2,0,0,79.2,a,1617,0,86.21,0
@NQ#_ZIG,1/14/2016,8:48:57,4170.5,-10,2119,0,6,0,0,-70.4,b,2119,0,160,118
@NQ#_ZIG,1/14/2016,8:48:58,4175.75,5.25,0,0,1,0,0,83.5,c,0,0,52.5,1
@NQ#_ZIG,1/14/2016,8:49:59,4166.75,-9,1892,0,4,0,0,-75.2,d,0,0,171.43,61
@NQ#_ZIG,1/14/2016,8:50:58,4172.5,5.75,1745,0,2,0,0,78.3,e,0,0,63.89,59
@NQ#_ZIG,1/14/2016,8:51:59,4162,-10.5,1307,0,5,0,0,-74.2,f,0,0,182.61,61
@NQ#_ZIG,1/14/2016,8:52:58,4167.5,5.5,1450,0,2,0,0,77.8,g,0,0,52.38,59
@NQ#_ZIG,1/14/2016,8:57:57,4142,-25.5,10475,0,15,0,0,-70.7,h,1715,0,463.64,299
@NQ#_ZIG,1/14/2016,8:57:58,4148,6,0,0,2,0,0,78.8,i,0,0,23.53,1
@NQ#_ZIG,1/14/2016,8:57:59,4142,-6,0,0,2,0,0,-78.8,1,0,0,100,1
@NQ#_ZIG,1/14/2016,8:58:57,4150.5,8.5,1543,0,3,0,0,78.2,2,1543,0,141.67,58
@NQ#_ZIG,1/14/2016,9:00:57,4130.75,-19.75,6274,0,13,0,0,-68.6,1,4116,0,232.35,120
@NQ#_ZIG,1/14/2016,9:00:58,4140.75,10,0,0,5,0,0,73.5,a,0,0,50.63,1
@NQ#_ZIG,1/14/2016,9:03:57,4125.75,-15,7586,0,8,0,0,-72.4,b,1961,0,150,179
@NQ#_ZIG,1/14/2016,9:03:58,4130.5,4.75,0,0,1,0,0,82.9,c,0,0,31.67,1
@NQ#_ZIG,1/14/2016,9:04:57,4126.25,-4.25,1622,0,1,0,0,-82,1,1622,0,89.47,59
@NQ#_ZIG,1/14/2016,9:04:58,4138.75,12.5,0,0,7,0,0,71.6,2,0,0,294.12,1
@NQ#_ZIG,1/14/2016,9:04:59,4124,-14.75,0,0,8,0,0,-72.1,1,0,0,118,1
@NQ#_ZIG,1/14/2016,9:06:58,4147,23,4713,0,13,0,0,71.4,2,0,0,155.93,119
@NQ#_ZIG,1/14/2016,9:06:59,4139.25,-7.75,0,0,3,0,0,-77,3,0,0,33.7,1
@NQ#_ZIG,1/14/2016,9:07:58,4147.25,8,2169,0,3,0,0,77.4,4,0,0,103.23,59
@NQ#_ZIG,1/14/2016,9:08:57,4139.75,-7.5,1721,0,3,0,0,-76.6,5,1721,0,93.75,59
@NQ#_ZIG,1/14/2016,9:08:58,4147,7.25,0,0,3,0,0,76.2,a,0,0,96.67,1
@NQ#_ZIG,1/14/2016,9:08:59,4138,-9,0,0,4,0,0,-75.2,b,0,0,124.14,1
@NQ#_ZIG,1/14/2016,9:09:58,4143.75,5.75,1431,0,2,0,0,78.3,c,0,0,63.89,59
@NQ#_ZIG,1/14/2016,9:09:59,4133.25,-10.5,0,0,5,0,0,-74.2,d,0,0,182.61,1
@NQ#_ZIG,1/14/2016,9:10:57,4138.25,5,1709,0,1,0,0,83.2,e,1709,0,47.62,58
@NQ#_ZIG,1/14/2016,9:11:57,4132.75,-5.5,1436,0,1,0,0,-83.8,f,1436,0,110,60
@NQ#_ZIG,1/14/2016,9:11:58,4143.75,11,0,0,5,0,0,74.9,a,0,0,200,1
@NQ#_ZIG,1/14/2016,9:11:59,4132.75,-11,0,0,5,0,0,-74.9,1,0,0,100,1
@NQ#_ZIG,1/14/2016,9:11:59,4143,10.25,1496,0,4,0,0,76.9,a,1496,0,93.18,0
@NQ#_ZIG,1/14/2016,9:13:57,4135.75,-7.25,1474,0,4,0,0,-71.9,1,1474,0,70.73,118
@NQ#_ZIG,1/14/2016,9:14:57,4158,22.25,2426,0,12,0,0,72.2,2,2426,0,306.9,60
@NQ#_ZIG,1/14/2016,9:14:59,4152.5,-5.5,0,0,3,0,0,-72,3,0,0,24.72,2
@NQ#_ZIG,1/14/2016,9:15:57,4159.5,7,1925,0,2,0,0,80.4,4,1925,0,127.27,58
@NQ#_ZIG,1/14/2016,9:16:57,4155.75,-3.75,1669,0,2,0,0,-72.4,5,1669,0,53.57,60
@NQ#_ZIG,1/14/2016,9:16:58,4164.25,8.5,0,0,4,0,0,74.4,6,0,0,226.67,1
@NQ#_ZIG,1/14/2016,9:16:59,4155.25,-9,0,0,4,0,0,-75.2,1,0,0,105.88,1
@NQ#_ZIG,1/14/2016,9:17:58,4172.5,17.25,1830,0,9,0,0,72.8,2,0,0,191.67,59
@NQ#_ZIG,1/14/2016,9:17:58,4162.5,-10,0,0,4,0,0,-76.6,3,0,0,57.97,0
@NQ#_ZIG,1/14/2016,9:19:58,4182.25,19.75,3460,0,13,0,0,68.6,4,0,0,197.5,120
@NQ#_ZIG,1/14/2016,9:19:59,4174.75,-7.5,0,0,3,0,0,-76.6,5,0,0,37.97,1
